confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date
18856,18.46,0.31,58,3.36,50-59,2021-03-29,2021-03-29
18934,18.46,0.31,58,3.35,50-59,2021-03-30,2021-03-30
19015,18.45,0.31,58,3.35,50-59,2021-03-31,2021-03-31
19112,18.44,0.30,58,3.34,50-59,2021-04-01,2021-04-01
19206,18.43,0.30,58,3.34,50-59,2021-04-02,2021-04-02
19294,18.42,0.31,59,3.39,50-59,2021-04-03,2021-04-03
19389,18.42,0.31,60,3.44,50-59,2021-04-04,2021-04-04
19473,18.41,0.31,60,3.43,50-59,2021-04-05,2021-04-05
19581,18.43,0.31,61,3.48,50-59,2021-04-06,2021-04-06
19711,18.44,0.31,61,3.47,50-59,2021-04-07,2021-04-07
19836,18.44,0.31,61,3.47,50-59,2021-04-08,2021-04-08
19968,18.44,0.31,61,3.46,50-59,2021-04-09,2021-04-09
20084,18.44,0.30,61,3.46,50-59,2021-04-10,2021-04-10
20197,18.44,0.30,61,3.45,50-59,2021-04-11,2021-04-11
20323,18.45,0.30,61,3.45,50-59,2021-04-12,2021-04-12
20454,18.48,0.30,61,3.44,50-59,2021-04-13,2021-04-13
20602,18.49,0.30,61,3.42,50-59,2021-04-14,2021-04-14
20747,18.51,0.29,61,3.41,50-59,2021-04-15,2021-04-15
20887,18.52,0.29,61,3.41,50-59,2021-04-16,2021-04-16
21026,18.53,0.29,61,3.40,50-59,2021-04-17,2021-04-17
21128,18.51,0.29,61,3.39,50-59,2021-04-18,2021-04-18
21241,18.53,0.29,61,3.39,50-59,2021-04-19,2021-04-19
21342,18.53,0.29,61,3.39,50-59,2021-04-20,2021-04-20
21472,18.52,0.28,61,3.38,50-59,2021-04-21,2021-04-21
21626,18.54,0.28,61,3.37,50-59,2021-04-22,2021-04-22
21767,18.53,0.28,62,3.42,50-59,2021-04-23,2021-04-23
21910,18.53,0.28,62,3.42,50-59,2021-04-24,2021-04-24
22023,18.52,0.28,62,3.42,50-59,2021-04-25,2021-04-25
22117,18.53,0.28,62,3.41,50-59,2021-04-26,2021-04-26
22218,18.53,0.28,62,3.41,50-59,2021-04-27,2021-04-27
22355,18.53,0.28,62,3.40,50-59,2021-04-28,2021-04-28
22466,18.51,0.28,62,3.40,50-59,2021-04-29,2021-04-29
22569,18.50,0.27,62,3.39,50-59,2021-04-30,2021-04-30
22689,18.50,0.27,62,3.39,50-59,2021-05-01,2021-05-01
22815,18.51,0.27,62,3.38,50-59,2021-05-02,2021-05-02
22909,18.52,0.27,62,3.38,50-59,2021-05-03,2021-05-03
23001,18.51,0.27,62,3.37,50-59,2021-05-04,2021-05-04
23117,18.50,0.27,62,3.36,50-59,2021-05-05,2021-05-05
23229,18.51,0.27,62,3.35,50-59,2021-05-06,2021-05-06
23335,18.51,0.27,62,3.33,50-59,2021-05-07,2021-05-07
23460,18.51,0.26,62,3.32,50-59,2021-05-08,2021-05-08
23568,18.51,0.28,65,3.47,50-59,2021-05-09,2021-05-09
23637,18.50,0.27,65,3.47,50-59,2021-05-10,2021-05-10
23716,18.49,0.27,65,3.46,50-59,2021-05-11,2021-05-11
23836,18.49,0.27,65,3.45,50-59,2021-05-12,2021-05-12
23969,18.49,0.27,65,3.44,50-59,2021-05-13,2021-05-13
24088,18.48,0.27,65,3.43,50-59,2021-05-14,2021-05-14
24219,18.48,0.27,65,3.43,50-59,2021-05-15,2021-05-15
24334,18.48,0.27,66,3.47,50-59,2021-05-16,2021-05-16
24440,18.47,0.27,66,3.47,50-59,2021-05-17,2021-05-17
24526,18.47,0.27,66,3.47,50-59,2021-05-18,2021-05-18
24648,18.47,0.27,67,3.50,50-59,2021-05-19,2021-05-19
24744,18.45,0.27,67,3.50,50-59,2021-05-20,2021-05-20
24832,18.44,0.27,67,3.49,50-59,2021-05-21,2021-05-21
24933,18.42,0.27,67,3.48,50-59,2021-05-22,2021-05-22
25034,18.42,0.27,67,3.47,50-59,2021-05-23,2021-05-23
25129,18.42,0.27,68,3.52,50-59,2021-05-24,2021-05-24
25222,18.41,0.27,68,3.51,50-59,2021-05-25,2021-05-25
25350,18.41,0.27,69,3.56,50-59,2021-05-26,2021-05-26
25472,18.42,0.27,69,3.55,50-59,2021-05-27,2021-05-27
25559,18.40,0.27,69,3.55,50-59,2021-05-28,2021-05-28
25657,18.40,0.27,69,3.54,50-59,2021-05-29,2021-05-29
25746,18.40,0.27,69,3.53,50-59,2021-05-30,2021-05-30
25822,18.40,0.27,69,3.52,50-59,2021-05-31,2021-05-31
25901,18.40,0.27,69,3.52,50-59,2021-06-01,2021-06-01
26049,18.41,0.27,70,3.56,50-59,2021-06-02,2021-06-02
26179,18.42,0.27,70,3.56,50-59,2021-06-03,2021-06-03
26295,18.41,0.27,70,3.56,50-59,2021-06-04,2021-06-04
26432,18.41,0.26,70,3.55,50-59,2021-06-05,2021-06-05
26524,18.40,0.27,71,3.60,50-59,2021-06-06,2021-06-06
26607,18.40,0.27,71,3.60,50-59,2021-06-07,2021-06-07
26691,18.40,0.27,71,3.59,50-59,2021-06-08,2021-06-08
26801,18.40,0.26,71,3.59,50-59,2021-06-09,2021-06-09
26904,18.39,0.26,71,3.59,50-59,2021-06-10,2021-06-10
27006,18.39,0.26,71,3.58,50-59,2021-06-11,2021-06-11
27088,18.37,0.26,71,3.58,50-59,2021-06-12,2021-06-12
27170,18.37,0.26,72,3.63,50-59,2021-06-13,2021-06-13
27244,18.37,0.26,72,3.62,50-59,2021-06-14,2021-06-14
27325,18.38,0.26,72,3.61,50-59,2021-06-15,2021-06-15
27400,18.37,0.26,72,3.61,50-59,2021-06-16,2021-06-16
27500,18.37,0.26,72,3.61,50-59,2021-06-17,2021-06-17
27580,18.36,0.26,72,3.61,50-59,2021-06-18,2021-06-18
27671,18.36,0.26,73,3.66,50-59,2021-06-19,2021-06-19
27751,18.36,0.26,73,3.65,50-59,2021-06-20,2021-06-20
27821,18.36,0.26,73,3.64,50-59,2021-06-21,2021-06-21
27908,18.37,0.26,73,3.64,50-59,2021-06-22,2021-06-22
28029,18.37,0.26,73,3.64,50-59,2021-06-23,2021-06-23
28123,18.36,0.26,73,3.64,50-59,2021-06-24,2021-06-24
28224,18.35,0.26,73,3.63,50-59,2021-06-25,2021-06-25
28349,18.35,0.26,73,3.63,50-59,2021-06-26,2021-06-26
28443,18.34,0.26,73,3.63,50-59,2021-06-27,2021-06-27
28528,18.34,0.26,73,3.62,50-59,2021-06-28,2021-06-28
28622,18.33,0.26,73,3.62,50-59,2021-06-29,2021-06-29
28760,18.32,0.25,73,3.62,50-59,2021-06-30,2021-06-30
28874,18.31,0.25,73,3.61,50-59,2021-07-01,2021-07-01
29018,18.30,0.25,73,3.61,50-59,2021-07-02,2021-07-02
29118,18.27,0.25,73,3.60,50-59,2021-07-03,2021-07-03
29240,18.27,0.25,73,3.60,50-59,2021-07-04,2021-07-04
29369,18.26,0.25,73,3.60,50-59,2021-07-05,2021-07-05
29493,18.26,0.25,73,3.59,50-59,2021-07-06,2021-07-06
29687,18.24,0.25,73,3.59,50-59,2021-07-07,2021-07-07
29901,18.23,0.24,73,3.59,50-59,2021-07-08,2021-07-08
30123,18.22,0.24,73,3.59,50-59,2021-07-09,2021-07-09
30367,18.21,0.24,73,3.58,50-59,2021-07-10,2021-07-10
30607,18.21,0.24,73,3.57,50-59,2021-07-11,2021-07-11
30827,18.23,0.24,73,3.57,50-59,2021-07-12,2021-07-12
31001,18.20,0.24,74,3.62,50-59,2021-07-13,2021-07-13
31244,18.17,0.24,74,3.61,50-59,2021-07-14,2021-07-14
31482,18.14,0.24,75,3.66,50-59,2021-07-15,2021-07-15
31724,18.12,0.24,75,3.66,50-59,2021-07-16,2021-07-16
31986,18.12,0.24,76,3.70,50-59,2021-07-17,2021-07-17
32242,18.12,0.24,76,3.69,50-59,2021-07-18,2021-07-18
32446,18.11,0.23,76,3.69,50-59,2021-07-19,2021-07-19
32663,18.10,0.24,77,3.74,50-59,2021-07-20,2021-07-20
32950,18.08,0.23,77,3.74,50-59,2021-07-21,2021-07-21
33236,18.05,0.23,77,3.73,50-59,2021-07-22,2021-07-22
33495,18.03,0.24,79,3.82,50-59,2021-07-23,2021-07-23
33777,18.03,0.23,79,3.82,50-59,2021-07-24,2021-07-24
33988,18.00,0.23,79,3.81,50-59,2021-07-25,2021-07-25
34212,17.99,0.23,80,3.85,50-59,2021-07-26,2021-07-26
34429,17.98,0.23,80,3.85,50-59,2021-07-27,2021-07-27
24762,13.50,0.33,81,3.89,50-59,2021-07-28,2021-07-28
35026,17.95,0.23,81,3.88,50-59,2021-07-29,2021-07-29
35332,17.95,0.23,81,3.88,50-59,2021-07-30,2021-07-30
35571,17.93,0.23,81,3.87,50-59,2021-07-31,2021-07-31
35816,17.93,0.23,82,3.91,50-59,2021-08-01,2021-08-01
36011,17.92,0.23,82,3.91,50-59,2021-08-02,2021-08-02
36216,17.91,0.23,82,3.90,50-59,2021-08-03,2021-08-03
36516,17.91,0.22,82,3.89,50-59,2021-08-04,2021-08-04
36809,17.90,0.22,82,3.89,50-59,2021-08-05,2021-08-05
37094,17.89,0.23,84,3.98,50-59,2021-08-06,2021-08-06
37409,17.88,0.22,84,3.97,50-59,2021-08-07,2021-08-07
37690,17.87,0.23,87,4.10,50-59,2021-08-08,2021-08-08
37932,17.86,0.23,88,4.14,50-59,2021-08-09,2021-08-09
38166,17.84,0.24,91,4.26,50-59,2021-08-10,2021-08-10
38522,17.82,0.24,91,4.26,50-59,2021-08-11,2021-08-11
38841,17.80,0.24,92,4.30,50-59,2021-08-12,2021-08-12
39146,17.78,0.24,94,4.38,50-59,2021-08-13,2021-08-13
39465,17.77,0.24,94,4.38,50-59,2021-08-14,2021-08-14
39774,17.76,0.24,96,4.45,50-59,2021-08-15,2021-08-15
40004,17.74,0.24,98,4.52,50-59,2021-08-16,2021-08-16
40224,17.73,0.25,99,4.56,50-59,2021-08-17,2021-08-17
40493,17.71,0.24,99,4.55,50-59,2021-08-18,2021-08-18
40800,17.68,0.25,103,4.70,50-59,2021-08-19,2021-08-19
41121,17.66,0.25,103,4.69,50-59,2021-08-20,2021-08-20
41392,17.63,0.25,103,4.68,50-59,2021-08-21,2021-08-21
41636,17.62,0.26,108,4.88,50-59,2021-08-22,2021-08-22
41857,17.60,0.26,109,4.91,50-59,2021-08-23,2021-08-23
42059,17.58,0.26,109,4.89,50-59,2021-08-24,2021-08-24
42353,17.54,0.26,110,4.92,50-59,2021-08-25,2021-08-25
42631,17.52,0.27,114,5.05,50-59,2021-08-26,2021-08-26
42900,17.50,0.28,120,5.30,50-59,2021-08-27,2021-08-27
43163,17.48,0.28,122,5.36,50-59,2021-08-28,2021-08-28
43391,17.46,0.28,122,5.35,50-59,2021-08-29,2021-08-29
43603,17.44,0.29,125,5.47,50-59,2021-08-30,2021-08-30
43809,17.42,0.29,125,5.47,50-59,2021-08-31,2021-08-31
44105,17.4,0.29,126,5.50,50-59,2021-09-01,2021-09-01
44378,17.38,0.29,128,5.56,50-59,2021-09-02,2021-09-02
44616,17.35,0.29,128,5.55,50-59,2021-09-03,2021-09-03
44853,17.32,0.29,130,5.62,50-59,2021-09-04,2021-09-04
45032,17.29,0.29,131,5.64,50-59,2021-09-05,2021-09-05
45238,17.28,0.29,131,5.63,50-59,2021-09-06,2021-09-06
45464,17.26,0.29,131,5.62,50-59,2021-09-07,2021-09-07
45737,17.23,0.29,131,5.61,50-59,2021-09-08,2021-09-08
46013,17.2,0.29,132,5.63,50-59,2021-09-09,2021-09-09
46266,17.18,0.29,134,5.71,50-59,2021-09-10,2021-09-10
46493,17.14,0.29,136,5.77,50-59,2021-09-11,2021-09-11
46671,17.1,0.29,136,5.77,50-59,2021-09-12,2021-09-12
46848,17.07,0.29,136,5.76,50-59,2021-09-13,2021-09-13
47043,17.05,0.29,138,5.83,50-59,2021-09-14,2021-09-14
47278,17.01,0.29,139,5.84,50-59,2021-09-15,2021-09-15
47472,16.96,0.29,139,5.83,50-59,2021-09-16,2021-09-16
47699,16.92,0.29,140,5.86,50-59,2021-09-17,2021-09-17
47969,16.89,0.3,142,5.93,50-59,2021-09-18,2021-09-18
48208,16.86,0.3,144,5.99,50-59,2021-09-19,2021-09-19
48401,16.83,0.3,145,6.02,50-59,2021-09-20,2021-09-20
48613,16.81,0.3,146,6.05,50-59,2021-09-21,2021-09-21
48815,16.78,0.3,146,6.04,50-59,2021-09-22,2021-09-22
49013,16.75,0.3,147,6.06,50-59,2021-09-23,2021-09-23
49335,16.72,0.3,147,6.04,50-59,2021-09-24,2021-09-24
49674,16.65,0.3,149,6.10,50-59,2021-09-25,2021-09-25
49975,16.59,0.3,151,6.16,50-59,2021-09-26,2021-09-26
50222,16.54,0.3,151,6.15,50-59,2021-09-27,2021-09-27
50445,16.49,0.3,151,6.13,50-59,2021-09-28,2021-09-28
50751,16.44,0.3,154,6.22,50-59,2021-09-29,2021-09-29
51034,16.39,0.3,154,6.21,50-59,2021-09-30,2021-09-30
51313,16.35,0.3,154,6.17,50-59,2021-10-01,2021-10-01
51533,16.31,0.3,154,6.15,50-59,2021-10-02,2021-10-02
51755,16.27,0.3,155,6.18,50-59,2021-10-03,2021-10-03
51944,16.25,0.3,155,6.17,50-59,2021-10-04,2021-10-04
52122,16.22,0.3,155,6.14,50-59,2021-10-05,2021-10-05
52372,16.2,0.3,156,6.15,50-59,2021-10-06,2021-10-06
52653,16.16,0.3,157,6.17,50-59,2021-10-07,2021-10-07
52908,16.13,0.3,158,6.19,50-59,2021-10-08,2021-10-08
53125,16.1,0.3,158,6.17,50-59,2021-10-09,2021-10-09
53312,16.08,0.3,158,6.14,50-59,2021-10-10,2021-10-10
53463,16.06,0.3,160,6.19,50-59,2021-10-11,2021-10-11
53603,16.04,0.3,160,6.17,50-59,2021-10-12,2021-10-12
53779,16.02,0.3,162,6.22,50-59,2021-10-13,2021-10-13
53983,15.99,0.3,162,6.19,50-59,2021-10-14,2021-10-14
54157,15.96,0.3,163,6.21,50-59,2021-10-15,2021-10-15
54360,15.94,0.3,164,6.2,50-59,2021-10-16,2021-10-16
54518,15.92,0.3,165,6.20,50-59,2021-10-17,2021-10-17
54659,15.91,0.3,165,6.18,50-59,2021-10-18,2021-10-18
54784,15.9,0.3,167,6.21,50-59,2021-10-19,2021-10-19
54929,15.87,0.3,167,6.19,50-59,2021-10-20,2021-10-20
55091,15.85,0.3,167,6.16,50-59,2021-10-21,2021-10-21
55232,15.83,0.3,168,6.17,50-59,2021-10-22,2021-10-22
55381,15.8,0.31,170,6.19,50-59,2021-10-23,2021-10-23
55514,15.78,0.31,174,6.29,50-59,2021-10-24,2021-10-24
55648,15.76,0.32,176,6.35,50-59,2021-10-25,2021-10-25
55762,15.74,0.32,179,6.42,50-59,2021-10-26,2021-10-26
55762,15.74,0.32,179,6.42,50-59,2021-10-26,2021-10-26
55939,15.7,0.32,180,6.44,50-59,2021-10-27,2021-10-27
56163,15.67,0.32,181,6.45,50-59,2021-10-28,2021-10-28
56385,15.64,0.32,181,6.43,50-59,2021-10-29,2021-10-29
56631,15.62,0.32,181,6.40,50-59,2021-10-30,2021-10-30
56857,15.59,0.32,181,6.35,50-59,2021-10-31,2021-10-31
57050,15.57,0.32,181,6.33,50-59,2021-11-01,2021-11-01
57216,15.55,0.32,181,6.30,50-59,2021-11-02,2021-11-02
57530,15.52,0.31,181,6.26,50-59,2021-11-03,2021-11-03
57827,16,0,181,6,50-59,2021-11-04,2021-11-04
58091,15,0,182,6,50-59,2021-11-05,2021-11-05
58325,15.44,0.31,183,6.19,50-59,2021-11-06,2021-11-06
58587,15.42,0.31,183,6.17,50-59,2021-11-07,2021-11-07
58785,15.40,0.31,183,6.14,50-59,2021-11-08,2021-11-08
59011,15.39,0,183,6.10,50-59,2021-11-09,2021-11-09
59313,15.37,0.31,184,6.11,50-59,2021-11-10,2021-11-10
59582,15.34,0.31,185,6.10,50-59,2021-11-11,2021-11-11
59861,15.32,0.31,185,6.06,50-59,2021-11-12,2021-11-12
60170,15.31,0.31,186,6.03,50-59,2021-11-13,2021-11-13
60503,15.3,0.31,186,5.99,50-59,2021-11-14,2021-11-14
60771,15.29,0.31,187,6.00,50-59,2021-11-15,2021-11-15
61061,15.28,0.31,189,6.02,50-59,2021-11-16,2021-11-16
61451,15.26,0.31,191,6.05,50-59,2021-11-17,2021-11-17
61860,15.23,0.31,191,5.99,50-59,2021-11-18,2021-11-18
62255,15.22,0.31,192,5.97,50-59,2021-11-19,2021-11-19
62679,15.2,0.31,194,5.98,50-59,2021-11-20,2021-11-20
63084,15.19,0.31,194,5.93,50-59,2021-11-21,2021-11-21
63432,15.17,0.31,196,5.94,50-59,2021-11-22,2021-11-22
63770,15.15,0,196,5.89,50-59,2021-11-23,2021-11-23
64335,15.14,0.30,196,5.83,50-59,2021-11-24,2021-11-24
64873,15.12,0.30,197,5.79,50-59,2021-11-25,2021-11-25
65415,15.11,0.30,198,5.76,50-59,2021-11-26,2021-11-26
65953,15.09,0.3,198,5.67,50-59,2021-11-27,2021-11-27
66414,15.06,0.3,200,5.64,50-59,2021-11-28,2021-11-28
66832,15.05,0.30,202,5.64,50-59,2021-11-29,2021-11-29
67201,15.03,0.30,204,5.63,50-59,2021-11-30,2021-11-30
67923,15.02,0.30,204,5.58,50-59,2021-12-01,2021-12-01
68599,14.99,0.30,205,5.53,50-59,2021-12-02,2021-12-02
69250,14.97,0.30,205,5.48,50-59,2021-12-03,2021-12-03
69923,14.94,0.3,208,5.46,50-59,2021-12-04,2021-12-04
70580,14.92,0.3,212,5.50,50-59,2021-12-05,2021-12-05
71106,14.90,0.30,213,5.47,50-59,2021-12-06,2021-12-06
71752,14.88,0.30,214,5.41,50-59,2021-12-07,2021-12-07
72688,14.85,0.30,218,5.42,50-59,2021-12-08,2021-12-08
73592,14.82,0.30,219,5.37,50-59,2021-12-09,2021-12-09
74507,14.79,0.30,220,5.33,50-59,2021-12-10,2021-12-10
75438,14.77,0.29,222,5.27,50-59,2021-12-11,2021-12-11
76341,14.76,0.29,224,5.27,50-59,2021-12-12,2021-12-12
77136,14.75,0.29,225,5.24,50-59,2021-12-13,2021-12-13
77889,14.73,0.29,226,5.15,50-59,2021-12-14,2021-12-14
78981,14.72,0.29,230,5.16,50-59,2021-12-15,2021-12-15
80035,14.71,0.29,232,5.14,50-59,2021-12-16,2021-12-16
81038,14.69,0.29,236,5.14,50-59,2021-12-17,2021-12-17
81960,14.67,0.29,238,5.12,50-59,2021-12-18,2021-12-18
82800,14.65,0.29,241,5.10,50-59,2021-12-19,2021-12-19
83501,14.64,0.29,242,5.07,50-59,2021-12-20,2021-12-20
83501,14.64,0.29,242,5.07,50-59,2021-12-20,2021-12-20
84218,14.63,0.29,243,5.03,50-59,2021-12-21,2021-12-21
85223,14.62,0.29,247,5.03,50-59,2021-12-22,2021-12-22
86148,14.60,0.29,251,5.00,50-59,2021-12-23,2021-12-23
86947,14.58,0.29,252,4.97,50-59,2021-12-24,2021-12-24
87772,14.58,0.29,256,4.95,50-59,2021-12-25,2021-12-25
88506,14.57,0.29,260,4.96,50-59,2021-12-26,2021-12-26
89053,14.56,0.29,261,4.92,50-59,2021-12-27,2021-12-27
89532,14.55,0.29,261,4.88,50-59,2021-12-28,2021-12-28
90250,14.53,0.29,265,4.92,50-59,2021-12-29,2021-12-29
90932,14.53,0.30,270,4.95,50-59,2021-12-30,2021-12-30
90932,14.53,0.30,270,4.95,50-59,2021-12-30,2021-12-30
91558,14.51,0.30,275,4.94,50-59,2021-12-31,2021-12-31
92150,14.51,0.3,277,4.92,50-59,2022-01-01,2022-01-01
92648,14.5,0.3,279,4.90,50-59,2022-01-02,2022-01-02
93010,14.48,0.30,279,4.87,50-59,2022-01-03,2022-01-03
93403,14.48,0.30,282,4.88,50-59,2022-01-04,2022-01-04
93963,14.46,0.30,282,4.83,50-59,2022-01-05,2022-01-05
94469,14.45,0.30,284,4.82,50-59,2022-01-06,2022-01-06
94951,14.44,0.30,287,4.84,50-59,2022-01-07,2022-01-07
95445,14.44,0.3,287,4.79,50-59,2022-01-08,2022-01-08
95860,14.43,0.3,291,4.82,50-59,2022-01-09,2022-01-09
96230,14.42,0.30,293,4.83,50-59,2022-01-10,2022-01-10
96561,14.40,0.30,293,4.79,50-59,2022-01-11,2022-01-11
97058,14.38,0.30,294,4.77,50-59,2022-01-12,2022-01-12
97535,14.36,0.31,298,4.80,50-59,2022-01-13,2022-01-13
97928,14.33,0.31,301,4.81,50-59,2022-01-14,2022-01-14
98384,14.3,0.31,305,4.86,50-59,2022-01-15,2022-01-15
98851,14.28,0.31,306,4.85,50-59,2022-01-16,2022-01-16
99291,14.27,0.31,307,4.85,50-59,2022-01-17,2022-01-17
99745,14.25,0.31,308,4.83,50-59,2022-01-18,2022-01-18
100330,14.21,0.31,312,4.84,50-59,2022-01-19,2022-01-19
